"Device Name","Device ID","Date & Time [GMT]","Date & Time [Local]","Latitude","Longitude","Altitude","Fix Status","DOP","Temp [C]","Main [V]","Back [V]"
"C25M32",94300,1984-08-22 15:00:41,1984-08-22 23:00:41,-34.4355147,119.2209858,-0.62,"3-D least-squares   (11 SVs)",1.4,16,4.05,0
"C25M37",94953,1984-08-22 16:00:10,1984-08-23 00:00:10,-34.4714003,119.2190722,46.19,"3-D least-squares   (8 SVs)",2,13,3.95,0
"C25M32",94300,1984-08-22 16:00:12,1984-08-23 00:00:12,-34.4355222,119.2209839,-7.12,"3-D least-squares   (8 SVs)",1.8,16.5,4.05,0
"C25M36",94959,1984-08-22 16:00:14,1984-08-23 00:00:14,-34.4254028,119.0872428,26.28,"3-D least-squares   (5 SVs)",2.2,14.5,4.1,0
"C25M34",94961,1984-08-22 16:00:15,1984-08-23 00:00:15,-34.4156825,119.0818328,27.12,"3-D least-squares   (5 SVs)",2.2,15.5,3.95,0
"C25M37",94953,1984-08-22 17:00:10,1984-08-23 01:00:10,-34.4713917,119.2198814,33.43,"3-D least-squares   (5 SVs)",3.8,12.5,3.95,0
"C25M32",94300,1984-08-22 17:00:41,1984-08-23 01:00:41,-34.4354661,119.2209844,-1.6,"3-D least-squares   (11 SVs)",1.4,17,4.05,0
"C25M36",94959,1984-08-22 17:00:41,1984-08-23 01:00:41,-34.4253925,119.08725,31.5,"3-D least-squares   (9 SVs)",1.8,15,4.1,0
"C25M34",94961,1984-08-22 17:00:59,1984-08-23 01:00:59,-34.4167083,119.0797061,27.37,"3-D least-squares   (6 SVs)",4.6,13,3.95,0
"C25M32",94300,1984-08-22 18:00:12,1984-08-23 02:00:12,-34.4355111,119.2209869,-3.59,"3-D least-squares   (11 SVs)",1.4,19,4.05,0
"C25M36",94959,1984-08-22 18:00:13,1984-08-23 02:00:13,-34.4253958,119.0872489,34.47,"3-D least-squares   (8 SVs)",1.6,14,4.1,0
"C25M37",94953,1984-08-22 18:00:40,1984-08-23 02:00:40,-34.4714147,119.2208478,31.48,"3-D least-squares   (10 SVs)",1.4,13,3.95,0
"C25M34",94961,1984-08-22 18:01:23,1984-08-23 02:01:23,-34.4182481,119.0831594,31.08,"3-D least-squares   (10 SVs)",1.4,13.5,3.95,0
"C25M37",94953,1984-08-22 19:00:10,1984-08-23 03:00:10,-34.4714225,119.2208519,33.74,"3-D least-squares   (7 SVs)",2.8,12.5,3.95,0
"C25M32",94300,1984-08-22 19:00:12,1984-08-23 03:00:12,-34.4328714,119.2197628,9.7,"3-D least-squares   (5 SVs)",5.2,15,4.05,0
"C25M34",94961,1984-08-22 19:00:14,1984-08-23 03:00:14,-34.4189383,119.0842586,25.45,"3-D least-squares   (6 SVs)",3.2,14.5,3.95,0
"C25M36",94959,1984-08-22 19:00:41,1984-08-23 03:00:41,-34.4253767,119.0872436,34.06,"3-D least-squares   (9 SVs)",2.2,14.5,4.1,0
"C25M37",94953,1984-08-22 20:00:11,1984-08-23 04:00:11,-34.4710203,119.2218744,40.43,"3-D least-squares   (5 SVs)",4.4,13,3.95,0
"C25M36",94959,1984-08-22 20:00:12,1984-08-23 04:00:12,-34.4254008,119.0872606,42.51,"3-D least-squares   (8 SVs)",2.6,14,4.1,0
"C25M32",94300,1984-08-22 20:00:40,1984-08-23 04:00:40,-34.4328922,119.2197769,1.04,"3-D least-squares   (9 SVs)",2.2,18,4.05,0
"C25M34",94961,1984-08-22 20:00:41,1984-08-23 04:00:41,-34.4195358,119.0853322,27.82,"3-D least-squares   (7 SVs)",2.6,15,3.95,0
"C25M32",94300,1984-08-22 21:00:11,1984-08-23 05:00:11,-34.4331397,119.2185717,1.68,"3-D least-squares   (8 SVs)",2,15.5,4.05,0
"C25M34",94961,1984-08-22 21:00:13,1984-08-23 05:00:13,-34.4197081,119.0852572,33.51,"3-D least-squares   (6 SVs)",2.4,15,3.95,0
"C25M36",94959,1984-08-22 21:00:14,1984-08-23 05:00:14,-34.4253769,119.0872744,30.45,"3-D least-squares   (6 SVs)",3,14.5,4.1,0
"C25M37",94953,1984-08-22 21:00:39,1984-08-23 05:00:39,-34.4683647,119.2277981,29.59,"3-D least-squares   (11 SVs)",1.4,13.5,3.95,0
"C25M37",94953,1984-08-22 22:00:10,1984-08-23 06:00:10,-34.4660761,119.2309419,51.36,"3-D least-squares   (10 SVs)",2,16,3.95,0
"C25M32",94300,1984-08-22 22:00:12,1984-08-23 06:00:12,-34.4345586,119.2160753,-1.54,"3-D least-squares   (6 SVs)",4.2,16,4.05,0
"C25M36",94959,1984-08-22 22:00:40,1984-08-23 06:00:40,-34.4254003,119.0872542,33.75,"3-D least-squares   (8 SVs)",2.2,14.5,4.1,0
"C25M34",94961,1984-08-22 22:00:41,1984-08-23 06:00:41,-34.4201336,119.0845306,31.89,"3-D least-squares   (10 SVs)",1.8,14,3.95,0
"C25M33",94960,1984-08-22 22:01:02,1984-08-23 06:01:02,-34.4195864,119.0866964,30.23,"3-D least-squares   (6 SVs)",4.6,12.5,3.95,0
"C25M37",94953,1984-08-22 23:00:10,1984-08-23 07:00:10,-34.4641036,119.2378194,59.1,"3-D least-squares   (6 SVs)",3.2,13.5,3.95,0
"C25M34",94961,1984-08-22 23:00:11,1984-08-23 07:00:11,-34.4201267,119.0845347,33.01,"3-D least-squares   (9 SVs)",2,18,3.95,0
"C25M36",94959,1984-08-22 23:00:13,1984-08-23 07:00:13,-34.4254108,119.0872225,40.9,"3-D least-squares   (7 SVs)",2.6,14.5,4.1,0
"C25M32",94300,1984-08-22 23:00:41,1984-08-23 07:00:41,-34.435185,119.2148069,3.2,"3-D least-squares   (9 SVs)",2.6,19.5,4.05,0
"C25M33",94960,1984-08-22 23:00:53,1984-08-23 07:00:53,-34.4194453,119.0867839,31.86,"3-D least-squares   (5 SVs)",4.6,13,3.95,0
"C25M32",94300,1984-08-23 00:00:12,1984-08-23 08:00:12,-34.4357725,119.2158142,3.67,"3-D least-squares   (8 SVs)",2.2,20,4.05,0
"C25M34",94961,1984-08-23 00:00:12,1984-08-23 08:00:12,-34.4201186,119.0845306,30.76,"3-D least-squares   (7 SVs)",3.4,23.5,3.95,0
"C25M36",94959,1984-08-23 00:00:14,1984-08-23 08:00:14,-34.4253875,119.0872383,23.46,"3-D least-squares   (5 SVs)",4.4,15,4.1,0
"C25M37",94953,1984-08-23 00:00:40,1984-08-23 08:00:40,-34.4604353,119.24396,79.48,"3-D least-squares   (6 SVs)",3.2,18,3.95,0
"C25M33",94960,1984-08-23 00:00:52,1984-08-23 08:00:52,-34.4195961,119.0867764,62.28,"3-D least-squares   (6 SVs)",4.6,15.5,3.95,0
"C25M37",94953,1984-08-23 01:00:11,1984-08-23 09:00:11,-34.4594319,119.2486092,105.57,"3-D least-squares   (6 SVs)",2.8,21,3.95,0
"C25M36",94959,1984-08-23 01:00:40,1984-08-23 09:00:40,-34.4253633,119.0872278,36.22,"3-D least-squares   (9 SVs)",1.6,17,4.1,0
"C25M34",94961,1984-08-23 01:00:41,1984-08-23 09:00:41,-34.4201072,119.08456,41.44,"3-D least-squares   (7 SVs)",2,29,3.95,0
"C25M32",94300,1984-08-23 01:00:41,1984-08-23 09:00:41,-34.4363644,119.2158672,3.38,"3-D least-squares   (9 SVs)",1.6,26.5,4.05,0
"C25M33",94960,1984-08-23 01:00:41,1984-08-23 09:00:41,-34.4196161,119.0866964,32.49,"3-D least-squares   (6 SVs)",2,21,3.95,0
"C25M34",94961,1984-08-23 02:00:12,1984-08-23 10:00:12,-34.4202844,119.0852172,30.45,"3-D least-squares   (5 SVs)",4.6,25.5,3.95,0
"C25M32",94300,1984-08-23 02:00:12,1984-08-23 10:00:12,-34.4358117,119.2156317,0.84,"3-D least-squares   (7 SVs)",2.6,23,4.05,0
"C25M36",94959,1984-08-23 02:00:12,1984-08-23 10:00:12,-34.4253781,119.0872564,39.12,"3-D least-squares   (7 SVs)",3,18,4.1,0
"C25M37",94953,1984-08-23 02:00:39,1984-08-23 10:00:39,-34.4592578,119.2487586,107.21,"3-D least-squares   (9 SVs)",2,22.5,3.95,0
"C25M33",94960,1984-08-23 02:01:29,1984-08-23 10:01:29,-34.4195442,119.0868272,28.21,"3-D least-squares   (5 SVs)",2.8,29.5,3.95,0
"C25M37",94953,1984-08-23 03:00:10,1984-08-23 11:00:10,-34.4575939,119.2431997,49.26,"3-D least-squares   (8 SVs)",2.2,19.5,3.95,0
"C25M32",94300,1984-08-23 03:00:12,1984-08-23 11:00:12,-34.4358133,119.2156422,-1.17,"3-D least-squares   (6 SVs)",2.2,22.5,4.05,0
"C25M36",94959,1984-08-23 03:00:15,1984-08-23 11:00:15,-34.4253806,119.0872733,33.42,"3-D least-squares   (5 SVs)",2.6,17.5,4.1,0
"C25M33",94960,1984-08-23 03:00:23,1984-08-23 11:00:23,-34.4196003,119.0866878,27.99,"3-D least-squares   (5 SVs)",3.4,19,3.95,0
"C25M34",94961,1984-08-23 03:00:41,1984-08-23 11:00:41,-34.4201644,119.0853514,26.87,"3-D least-squares   (8 SVs)",1.6,20.5,3.95,0
"C25M32",94300,1984-08-23 04:00:40,1984-08-23 12:00:40,-34.4358247,119.2156167,2.28,"3-D least-squares   (9 SVs)",1.6,25.5,4.05,0
"C25M36",94959,1984-08-23 04:00:40,1984-08-23 12:00:40,-34.4253894,119.0872575,37.28,"3-D least-squares   (7 SVs)",2.2,19,4.1,0
"C25M37",94953,1984-08-23 04:00:41,1984-08-23 12:00:41,-34.4576044,119.2427972,45.79,"3-D least-squares   (11 SVs)",1.6,24.5,3.95,0
"C25M33",94960,1984-08-23 04:02:17,1984-08-23 12:02:17,-34.4197517,119.0867675,-63.76,"3-D least-squares   (4 SVs)",8.4,24.5,3.95,0
"C25M37",94953,1984-08-23 05:00:11,1984-08-23 13:00:11,-34.4575883,119.2428192,50.13,"3-D least-squares   (9 SVs)",2,27,3.95,0
"C25M32",94300,1984-08-23 05:00:11,1984-08-23 13:00:11,-34.4358564,119.2156317,4.23,"3-D least-squares   (8 SVs)",1.8,25,4.05,0
"C25M36",94959,1984-08-23 05:00:14,1984-08-23 13:00:14,-34.4253742,119.0872817,36.23,"3-D least-squares   (7 SVs)",2.2,20.5,4.1,0
"C25M33",94960,1984-08-23 05:00:41,1984-08-23 13:00:41,-34.4196219,119.0867122,29.76,"3-D least-squares   (6 SVs)",2.6,33,3.95,0
"C25M37",94953,1984-08-23 06:00:10,1984-08-23 14:00:10,-34.4575636,119.2428019,54.13,"3-D least-squares   (6 SVs)",2.2,26,3.95,0
"C25M36",94959,1984-08-23 06:00:20,1984-08-23 14:00:20,-34.4253444,119.0872858,48.11,"3-D least-squares   (5 SVs)",2.4,19.5,4.1,0
"C25M32",94300,1984-08-23 06:00:41,1984-08-23 14:00:41,-34.43584,119.2156208,5.1,"3-D least-squares   (10 SVs)",1.6,29,4.05,0
"C25M33",94960,1984-08-23 06:01:25,1984-08-23 14:01:25,-34.4196636,119.0867439,26.57,"3-D least-squares   (5 SVs)",6.6,22,3.95,0
"C25M32",94300,1984-08-23 07:00:11,1984-08-23 15:00:11,-34.435845,119.2156306,6.07,"3-D least-squares   (8 SVs)",2,22.5,4.05,0
"C25M36",94959,1984-08-23 07:00:40,1984-08-23 15:00:40,-34.4254083,119.0872869,37.77,"3-D least-squares   (5 SVs)",3.4,19.5,4.1,0
"C25M37",94953,1984-08-23 07:00:41,1984-08-23 15:00:41,-34.4575661,119.2428478,50.2,"3-D least-squares   (10 SVs)",1.6,27,3.95,0
"C25M33",94960,1984-08-23 07:00:57,1984-08-23 15:00:57,-34.4196194,119.0868031,21.33,"3-D least-squares   (5 SVs)",7.8,21.5,3.95,0
"C25M37",94953,1984-08-23 08:00:10,1984-08-23 16:00:10,-34.4575742,119.2427947,48.91,"3-D least-squares   (8 SVs)",2,26,3.95,0
"C25M32",94300,1984-08-23 08:00:31,1984-08-23 16:00:31,-34.4358406,119.2155681,3.25,"3-D least-squares   (10 SVs)",1.8,31.5,4.05,0
"C25M36",94959,1984-08-23 08:00:31,1984-08-23 16:00:31,-34.4253567,119.0872933,42.57,"3-D least-squares   (7 SVs)",2.6,19,4.1,0
"C25M33",94960,1984-08-23 08:01:21,1984-08-23 16:01:21,-34.4195761,119.0867322,37.22,"3-D least-squares   (4 SVs)",3.4,26.5,3.95,0
"C25M32",94300,1984-08-23 09:00:12,1984-08-23 17:00:12,-34.4358306,119.2155775,3.08,"3-D least-squares   (8 SVs)",2.4,25.5,4.05,0
"C25M36",94959,1984-08-23 09:00:16,1984-08-23 17:00:16,-34.4254153,119.0872542,34.88,"3-D least-squares   (6 SVs)",3.2,17.5,4.1,0
"C25M37",94953,1984-08-23 09:00:17,1984-08-23 17:00:17,-34.4575264,119.2429122,44.26,"3-D least-squares   (5 SVs)",4,19,3.95,0
"C25M33",94960,1984-08-23 09:00:53,1984-08-23 17:00:53,-34.4194775,119.0867522,53.16,"3-D least-squares   (5 SVs)",3,16,3.95,0
"C25M32",94300,1984-08-23 10:00:17,1984-08-23 18:00:17,-34.4357025,119.2155383,6.15,"3-D least-squares   (5 SVs)",2.8,20.5,4.05,0
"C25M37",94953,1984-08-23 10:00:40,1984-08-23 18:00:40,-34.457595,119.2428108,47.31,"3-D least-squares   (6 SVs)",2.4,21,3.95,0
"C25M36",94959,1984-08-23 10:00:40,1984-08-23 18:00:40,-34.4253989,119.0872722,37.52,"3-D least-squares   (7 SVs)",1.6,17.5,4.1,0
"C25M33",94960,1984-08-23 10:01:29,1984-08-23 18:01:29,-34.4195644,119.0866211,58.57,"2-D least-squares   (3 SVs)",1.8,13.5,3.95,0
"C25M37",94953,1984-08-23 11:00:12,1984-08-23 19:00:12,-34.4575578,119.2428431,60.4,"3-D least-squares   (5 SVs)",4.8,23,3.95,0
"C25M36",94959,1984-08-23 11:00:14,1984-08-23 19:00:14,-34.42538,119.0872711,38.8,"3-D least-squares   (5 SVs)",3.8,16.5,4.1,0
"C25M32",94300,1984-08-23 11:00:40,1984-08-23 19:00:40,-34.4358072,119.2156547,3.33,"3-D least-squares   (8 SVs)",1.8,19,4.05,0
"C25M33",94960,1984-08-23 11:01:05,1984-08-23 19:01:05,-34.4196161,119.0866942,25.42,"3-D least-squares   (5 SVs)",3,13,3.95,0
"C25M32",94300,1984-08-23 12:00:12,1984-08-23 20:00:12,-34.4358206,119.2156422,-0.6,"3-D least-squares   (8 SVs)",1.8,24,4.05,0
"C25M36",94959,1984-08-23 12:00:15,1984-08-23 20:00:15,-34.4253839,119.0872111,18.72,"3-D least-squares   (5 SVs)",5.2,16.5,4.1,0
"C25M33",94960,1984-08-23 12:00:31,1984-08-23 20:00:31,-34.4196275,119.0866953,23.58,"3-D least-squares   (8 SVs)",2.4,12,3.95,0
"C25M37",94953,1984-08-23 12:00:41,1984-08-23 20:00:41,-34.4575861,119.2427983,41.69,"3-D least-squares   (8 SVs)",1.8,22,3.95,0
"C25M37",94953,1984-08-23 13:00:14,1984-08-23 21:00:14,-34.4576439,119.2428408,37.63,"3-D least-squares   (5 SVs)",4.8,17.5,3.95,0
"C25M33",94960,1984-08-23 13:00:21,1984-08-23 21:00:21,-34.4195819,119.0867194,32.72,"3-D least-squares   (7 SVs)",1.8,10.5,3.95,0
"C25M32",94300,1984-08-23 13:00:29,1984-08-23 21:00:29,-34.4357964,119.2155439,-0.23,"3-D least-squares   (5 SVs)",2,28.5,4.05,0
"C25M36",94959,1984-08-23 13:00:40,1984-08-23 21:00:40,-34.4253883,119.0872775,35.67,"3-D least-squares   (7 SVs)",2,16,4.1,0
"C25M36",94959,1984-08-23 14:00:12,1984-08-23 22:00:12,-34.4254039,119.0872797,31.42,"3-D least-squares   (6 SVs)",2.4,15.5,4.1,0
"C25M32",94300,1984-08-23 14:00:40,1984-08-23 22:00:40,-34.4358253,119.2156208,3.97,"3-D least-squares   (7 SVs)",2.2,33.5,4.05,0
"C25M37",94953,1984-08-23 14:00:41,1984-08-23 22:00:41,-34.4572672,119.2429833,52.58,"3-D least-squares   (9 SVs)",1.8,16,3.95,0
"C25M33",94960,1984-08-23 14:00:42,1984-08-23 22:00:42,-34.4196325,119.0867047,24.55,"3-D least-squares   (5 SVs)",3.4,11,3.95,0
"C25M32",94300,1984-08-23 15:00:12,1984-08-23 23:00:12,-34.4358083,119.2156611,-0.36,"3-D least-squares   (7 SVs)",1.8,33.5,4.05,0
"C25M37",94953,1984-08-23 15:00:13,1984-08-23 23:00:13,-34.4572853,119.2430069,44.33,"3-D least-squares   (8 SVs)",1.6,17,3.95,0
"C25M36",94959,1984-08-23 15:00:14,1984-08-23 23:00:14,-34.4253819,119.0872575,36.71,"3-D least-squares   (5 SVs)",2.4,15,4.1,0
"C25M33",94960,1984-08-23 15:00:45,1984-08-23 23:00:45,-34.4194797,119.0867608,19.18,"3-D least-squares   (5 SVs)",2.8,9,3.95,0
"C25M32",94300,1984-08-23 16:00:21,1984-08-24 00:00:21,-34.4358028,119.2156494,4.05,"3-D least-squares   (5 SVs)",2.2,33,4.05,0
"C25M36",94959,1984-08-23 16:00:40,1984-08-24 00:00:40,-34.4253914,119.08727,29.89,"3-D least-squares   (8 SVs)",1.6,14.5,4.1,0
"C25M33",94960,1984-08-23 16:00:41,1984-08-24 00:00:41,-34.4196572,119.0867503,22.31,"3-D least-squares   (5 SVs)",4.8,8.5,3.95,0
"C25M37",94953,1984-08-23 16:00:41,1984-08-24 00:00:41,-34.4572617,119.2429961,44.63,"3-D least-squares   (10 SVs)",1.6,15.5,3.95,0
"C25M37",94953,1984-08-23 17:00:12,1984-08-24 01:00:12,-34.4572617,119.2429697,49.93,"3-D least-squares   (9 SVs)",2,14,3.95,0
"C25M36",94959,1984-08-23 17:00:13,1984-08-24 01:00:13,-34.4253464,119.0872681,31.88,"3-D least-squares   (7 SVs)",2.2,14,4.1,0
"C25M32",94300,1984-08-23 17:00:41,1984-08-24 01:00:41,-34.4358167,119.2156106,-7.04,"3-D least-squares   (8 SVs)",1.8,32.5,4.05,0
"C25M33",94960,1984-08-23 17:00:48,1984-08-24 01:00:48,-34.4196447,119.0866836,17.24,"3-D least-squares   (5 SVs)",4.2,9,3.95,0
"C25M32",94300,1984-08-23 18:00:13,1984-08-24 02:00:13,-34.4358111,119.2156864,9.76,"3-D least-squares   (7 SVs)",1.8,19,4.05,0
"C25M36",94959,1984-08-23 18:00:13,1984-08-24 02:00:13,-34.4253381,119.0872617,35.01,"3-D least-squares   (6 SVs)",2,13.5,4.1,0
"C25M37",94953,1984-08-23 18:00:16,1984-08-24 02:00:16,-34.4546778,119.2444606,50.53,"3-D least-squares   (7 SVs)",2,13,3.95,0
"C25M33",94960,1984-08-23 18:01:05,1984-08-24 02:01:05,-34.4195325,119.0866286,37.19,"3-D least-squares   (5 SVs)",4.6,9.5,3.95,0
"C25M34",94961,1984-08-23 19:00:19,1984-08-24 03:00:19,-34.4160653,119.0933247,18.21,"3-D least-squares   (5 SVs)",4.8,14.5,3.95,0
"C25M32",94300,1984-08-23 19:00:41,1984-08-24 03:00:41,-34.4358422,119.2153547,1.19,"3-D least-squares   (8 SVs)",2.4,17,4.05,0
"C25M36",94959,1984-08-23 19:00:41,1984-08-24 03:00:41,-34.4253642,119.0872628,34.3,"3-D least-squares   (7 SVs)",2.8,13.5,4.1,0
"C25M37",94953,1984-08-23 19:00:41,1984-08-24 03:00:41,-34.4545986,119.2444794,45.67,"3-D least-squares   (8 SVs)",2.2,21.5,3.95,0
"C25M33",94960,1984-08-23 19:00:41,1984-08-24 03:00:41,-34.4196122,119.0866931,27.83,"3-D least-squares   (8 SVs)",2.2,8,3.95,0
"C25M32",94300,1984-08-23 20:00:11,1984-08-24 04:00:11,-34.4358428,119.2153569,-4.19,"3-D least-squares   (8 SVs)",2.6,19,4.05,0
"C25M36",94959,1984-08-23 20:00:15,1984-08-24 04:00:15,-34.4253844,119.087305,39.85,"3-D least-squares   (6 SVs)",4.6,12.5,4.1,0
"C25M37",94953,1984-08-23 20:00:15,1984-08-24 04:00:15,-34.4545728,119.2444578,60.44,"3-D least-squares   (7 SVs)",2.6,30.5,3.95,0
"C25M33",94960,1984-08-23 20:00:20,1984-08-24 04:00:20,-34.4196167,119.0866678,18.27,"3-D least-squares   (6 SVs)",2.8,7.5,3.95,0
"C25M34",94961,1984-08-23 20:00:41,1984-08-24 04:00:41,-34.4159947,119.0933561,31.44,"3-D least-squares   (7 SVs)",3.6,14.5,3.95,0
"C25M32",94300,1984-08-23 21:00:11,1984-08-24 05:00:11,-34.4361397,119.2152369,2.58,"3-D least-squares   (6 SVs)",3,15,4.05,0
"C25M34",94961,1984-08-23 21:00:30,1984-08-24 05:00:30,-34.4154619,119.0929172,66.39,"3-D least-squares   (6 SVs)",2.4,21,3.95,0
"C25M37",94953,1984-08-23 21:00:31,1984-08-24 05:00:31,-34.4545558,119.2444961,49.03,"3-D least-squares   (8 SVs)",2.6,30.5,3.95,0
"C25M33",94960,1984-08-23 21:00:39,1984-08-24 05:00:39,-34.4196531,119.0867186,15.88,"3-D least-squares   (6 SVs)",3.2,7.5,3.95,0
"C25M36",94959,1984-08-23 21:00:41,1984-08-24 05:00:41,-34.4253667,119.0872817,35.66,"3-D least-squares   (7 SVs)",2.2,12,4.1,0
"C25M37",94953,1984-08-23 22:00:12,1984-08-24 06:00:12,-34.4547325,119.2444131,16.96,"3-D least-squares   (7 SVs)",2.4,17,3.95,0
"C25M36",94959,1984-08-23 22:00:16,1984-08-24 06:00:16,-34.4253894,119.0871719,31.97,"3-D least-squares   (5 SVs)",3,12,4.1,0
"C25M34",94961,1984-08-23 22:00:39,1984-08-24 06:00:39,-34.4155467,119.0930708,29.64,"3-D least-squares   (8 SVs)",2.4,33,3.95,0
"C25M32",94300,1984-08-23 22:00:40,1984-08-24 06:00:40,-34.4361958,119.2152361,-2.94,"3-D least-squares   (9 SVs)",1.8,17.5,4.05,0
"C25M33",94960,1984-08-23 22:00:49,1984-08-24 06:00:49,-34.4196714,119.0867439,14.68,"3-D least-squares   (5 SVs)",8,7.5,3.95,0
"C25M32",94300,1984-08-23 23:00:11,1984-08-24 07:00:11,-34.4362617,119.2152031,11.14,"3-D least-squares   (8 SVs)",3.2,19,4.05,0
"C25M34",94961,1984-08-23 23:00:15,1984-08-24 07:00:15,-34.4156142,119.0929894,31.11,"3-D least-squares   (5 SVs)",7.4,34.5,3.95,0
"C25M37",94953,1984-08-23 23:00:26,1984-08-24 07:00:26,-34.4546547,119.2443667,40.13,"3-D least-squares   (5 SVs)",6.6,17.5,3.95,0
"C25M36",94959,1984-08-23 23:00:41,1984-08-24 07:00:41,-34.4254072,119.0872522,39.7,"3-D least-squares   (6 SVs)",2.6,12,4.1,0
"C25M33",94960,1984-08-23 23:00:53,1984-08-24 07:00:53,-34.4193886,119.0866972,37.46,"3-D least-squares   (5 SVs)",3.8,8.5,3.95,0
"C25M32",94300,1984-08-24 00:00:12,1984-08-24 08:00:12,-34.4362311,119.2151642,-3.34,"3-D least-squares   (6 SVs)",3.8,24.5,4.05,0
"C25M36",94959,1984-08-24 00:00:13,1984-08-24 08:00:13,-34.4253728,119.0873017,47.07,"3-D least-squares   (5 SVs)",7,12.5,4.1,0
"C25M37",94953,1984-08-24 00:00:40,1984-08-24 08:00:40,-34.4541089,119.2442425,50.61,"3-D least-squares   (8 SVs)",2.4,23.5,3.95,0
"C25M34",94961,1984-08-24 00:00:41,1984-08-24 08:00:41,-34.4155706,119.0931078,24.03,"3-D least-squares   (6 SVs)",3.2,35,3.95,0
"C25M33",94960,1984-08-24 00:00:41,1984-08-24 08:00:41,-34.4196194,119.0866889,14.26,"3-D least-squares   (7 SVs)",3.6,12,3.95,0
"C25M37",94953,1984-08-24 01:00:12,1984-08-24 09:00:12,-34.4538489,119.2412444,46.68,"3-D least-squares   (6 SVs)",2.2,20.5,3.95,0
"C25M33",94960,1984-08-24 01:00:24,1984-08-24 09:00:24,-34.4197022,119.0866933,9.71,"3-D least-squares   (5 SVs)",2.6,26.5,3.95,0
"C25M32",94300,1984-08-24 01:00:40,1984-08-24 09:00:40,-34.4362533,119.2151947,7.2,"3-D least-squares   (9 SVs)",1.6,33.5,4.05,0
"C25M36",94959,1984-08-24 01:00:40,1984-08-24 09:00:40,-34.4253661,119.0872511,39.28,"3-D least-squares   (9 SVs)",1.6,14,4.1,0
"C25M34",94961,1984-08-24 01:00:41,1984-08-24 09:00:41,-34.4155314,119.0930972,35.66,"3-D least-squares   (6 SVs)",2.2,35.5,3.95,0
"C25M32",94300,1984-08-24 02:00:11,1984-08-24 10:00:11,-34.4349583,119.2137933,-0.81,"3-D least-squares   (7 SVs)",2.4,23,4.05,0
"C25M36",94959,1984-08-24 02:00:13,1984-08-24 10:00:13,-34.4253883,119.0873039,30.37,"3-D least-squares   (7 SVs)",3,14.5,4.1,0
"C25M34",94961,1984-08-24 02:00:41,1984-08-24 10:00:41,-34.4154914,119.0931331,40.39,"3-D least-squares   (7 SVs)",3,30.5,3.95,0
"C25M37",94953,1984-08-24 02:00:41,1984-08-24 10:00:41,-34.4568708,119.2392569,31.8,"3-D least-squares   (9 SVs)",2,21.5,3.95,0
"C25M33",94960,1984-08-24 02:00:59,1984-08-24 10:00:59,-34.4197392,119.0866892,-1.6,"3-D least-squares   (6 SVs)",2.8,28,3.95,0
"C25M37",94953,1984-08-24 03:00:10,1984-08-24 11:00:10,-34.4575711,119.2428286,49.4,"3-D least-squares   (8 SVs)",2,21,3.95,0
"C25M34",94961,1984-08-24 03:00:12,1984-08-24 11:00:12,-34.4183033,119.0903589,4.42,"3-D least-squares   (5 SVs)",4.2,23.5,3.95,0
"C25M36",94959,1984-08-24 03:00:15,1984-08-24 11:00:15,-34.4253931,119.0872828,34.95,"3-D least-squares   (5 SVs)",2.6,16.5,4.1,0
"C25M32",94300,1984-08-24 03:00:23,1984-08-24 11:00:23,-34.4357394,119.2157053,5.48,"3-D least-squares   (6 SVs)",3,25,4.05,0
"C25M33",94960,1984-08-24 03:00:42,1984-08-24 11:00:42,-34.4196083,119.0867206,32.01,"3-D least-squares   (7 SVs)",2.8,34,3.95,0
"C25M33",94960,1984-08-24 04:00:25,1984-08-24 12:00:25,-34.4195997,119.0867447,43.97,"3-D least-squares   (5 SVs)",2.6,25,3.95,0
"C25M32",94300,1984-08-24 04:00:40,1984-08-24 12:00:40,-34.4357925,119.2156261,0.42,"3-D least-squares   (7 SVs)",2.8,22,4.05,0
"C25M36",94959,1984-08-24 04:00:40,1984-08-24 12:00:40,-34.4253514,119.0872511,38.15,"3-D least-squares   (7 SVs)",2.8,17.5,4.1,0
"C25M34",94961,1984-08-24 04:00:41,1984-08-24 12:00:41,-34.4176297,119.0872017,32.12,"3-D least-squares   (6 SVs)",2.6,23.5,3.95,0
"C25M37",94953,1984-08-24 04:01:02,1984-08-24 12:01:02,-34.4598958,119.2434833,71.23,"3-D least-squares   (5 SVs)",2.4,20,3.95,0
"C25M32",94300,1984-08-24 05:00:11,1984-08-24 13:00:11,-34.4348403,119.2090522,5.95,"3-D least-squares   (7 SVs)",1.8,24.5,4.05,0
"C25M34",94961,1984-08-24 05:00:13,1984-08-24 13:00:13,-34.4183972,119.0830803,45.83,"3-D least-squares   (5 SVs)",6.6,23.5,3.95,0
"C25M36",94959,1984-08-24 05:00:14,1984-08-24 13:00:14,-34.4253869,119.0872689,44.75,"3-D least-squares   (7 SVs)",1.8,18,4.1,0
"C25M37",94953,1984-08-24 05:00:41,1984-08-24 13:00:41,-34.4617858,119.2411386,78.55,"3-D least-squares   (9 SVs)",1.8,24,3.95,0
"C25M33",94960,1984-08-24 05:00:47,1984-08-24 13:00:47,-34.4196917,119.0866497,45.05,"3-D least-squares   (5 SVs)",3.4,27.5,3.95,0
